id,year,pstatabb,pname,genid,genstat,genntan
545,2019,AK,Quinhagak,3A,OP,668
546,2019,AK,Quinhagak,UNIT1,OP,535
547,2019,AK,Quinhagak,UNIT2,OP,401
548,2019,AK,Quinhagak,1A,CN,
549,2019,AK,Quinhagak,UNIT3,RE,535
550,2019,AK,S W Bailey,1,OP,"4,666"
551,2019,AK,S W Bailey,2,OP,"4,666"
552,2019,AK,S W Bailey,3,OP,"6,636"
553,2019,AK,S W Bailey,4,OP,"10,887"
554,2019,AK,Salmon Creek 1,HY7,OP,"23,099"
555,2019,AK,Sand Point,1,SB,827
556,2019,AK,Sand Point,2,OP,827
557,2019,AK,Sand Point,3,OA,460
558,2019,AK,Sand Point,5,OA,644
559,2019,AK,Sand Point,WT1,OA,511
560,2019,AK,Sand Point,WT2,OP,511
561,2019,AK,Savoonga,2A,OP,517
562,2019,AK,Savoonga,UNIT1,OP,413
563,2019,AK,Savoonga,UNIT3,OP,827
564,2019,AK,Savoonga,UNIT2,RE,517
565,2019,AK,Scammon Bay,UNIT1,OP,496
566,2019,AK,Scammon Bay,UNIT2,OP,496
567,2019,AK,Scammon Bay,UNIT3,OP,620
568,2019,AK,Selawik,1A,OP,444
569,2019,AK,Selawik,2B,OP,740
570,2019,AK,Selawik,3B,OP,"1,331"
571,2019,AK,Selawik,1,RE,
572,2019,AK,Selawik,2,RE,
573,2019,AK,Selawik,2A,RE,
574,2019,AK,Selawik,3,RE,
575,2019,AK,Selawik,3A,RE,
576,2019,AK,Seldovia,5,OP,34
577,2019,AK,Seldovia,7,OP,29
578,2019,AK,Seldovia,1,RE,
579,2019,AK,Seldovia,2,RE,
580,2019,AK,Seldovia,3,RE,
581,2019,AK,Seldovia,4,RE,
582,2019,AK,Seldovia,6,RE,
583,2019,AK,Seward (AK),3,OP,35
584,2019,AK,Seward (AK),4,OP,35
585,2019,AK,Seward (AK),5,OP,35
586,2019,AK,Seward (AK),6,OP,39
587,2019,AK,Seward (AK),N1,OP,39
588,2019,AK,Seward (AK),N2,OP,35
589,2019,AK,Seward (AK),1,RE,
590,2019,AK,Seward (AK),2,RE,
591,2019,AK,Shishmaref,1,OP,333
592,2019,AK,Shishmaref,2,OP,333
593,2019,AK,Shishmaref,3A,OP,443
594,2019,AK,Shishmaref,4A,OP,554
595,2019,AK,Shishmaref,3,RE,
596,2019,AK,Shishmaref,4,RE,
597,2019,AK,Shungnak,UNIT1,OP,262
598,2019,AK,Shungnak,UNIT2,OP,394
599,2019,AK,Shungnak,UNIT3,OP,394
600,2019,AK,Shungnak,UNIT4,OP,525
601,2019,AK,Silvis,1,OP,"8,560"
602,2019,AK,Skagway,1,OP,773
603,2019,AK,Skagway,2,OP,193
604,2019,AK,Skagway,3,OP,580
605,2019,AK,Skagway,4,OP,386
606,2019,AK,Skagway,6A,OP,147
607,2019,AK,Skagway,7A,OP,203
608,2019,AK,Skagway,8A,OP,92
609,2019,AK,Skagway,9,OP,184
610,2019,AK,Slana Generating Station,1,OP,452
611,2019,AK,Slana Generating Station,2,OP,452
612,2019,AK,Slana Generating Station,3,OP,452
613,2019,AK,Snake River,12,OP,"6,909"
614,2019,AK,Snake River,14,OP,"3,636"
615,2019,AK,Snake River,15,OP,"9,454"
616,2019,AK,Snake River,16,OP,"9,454"
617,2019,AK,Snake River,18,OP,727
618,2019,AK,Snake River,ENT,OP,759
619,2019,AK,Snake River,EWT 1,OP,854
620,2019,AK,Snake River,EWT 2,OP,854
621,2019,AK,Snake River,11,RE,
622,2019,AK,Snake River,5,RE,
623,2019,AK,Snake River,6,RE,
624,2019,AK,Snake River,9,RE,
625,2019,AK,Snettisham,1,OP,"72,040"
626,2019,AK,Snettisham,2,OP,"72,040"
627,2019,AK,Snettisham,3,OP,"94,628"
628,2019,AK,Soldotna,1,OP,"23,250"
629,2019,AK,Soldotna,3,P,
630,2019,AK,Soldotna,2,IP,"23,250"
631,2019,AK,Solomon Gulch,1,OP,"26,599"
632,2019,AK,Solomon Gulch,2,OP,"26,599"
633,2019,AK,South Fork,1,OP,"4,473"
634,2019,AK,Southcentral Power Project,1,OP,"202,840"
635,2019,AK,Southcentral Power Project,2,OP,"204,216"
636,2019,AK,Southcentral Power Project,3,OP,"200,317"
637,2019,AK,Southcentral Power Project,4,OP,"190,536"
638,2019,AK,St Marys IC,1B,OP,"2,303"
639,2019,AK,St Marys IC,2,OP,276
640,2019,AK,St Marys IC,3,OP,415
641,2019,AK,St Marys IC,1,RE,
642,2019,AK,St. Michael,4,SB,
643,2019,AK,St. Michael,UNIT1,RE,
644,2019,AK,St. Michael,UNIT2,RE,
645,2019,AK,St. Michael,UNIT3,RE,
646,2019,AK,Stebbins,1,OP,850
647,2019,AK,Stebbins,2,OP,850
648,2019,AK,Stebbins,3,OP,850
649,2019,AK,Stebbins,4,OP,850
650,2019,AK,Stebbins,UNIT1,RE,
651,2019,AK,Stebbins,UNIT2,RE,
652,2019,AK,Stebbins,UNIT3,RE,
653,2019,AK,Swampy Acres Microgrid,13,OP,0
654,2019,AK,Swampy Acres Microgrid,6A,OP,0
655,2019,AK,Swampy Acres Microgrid,7A,OP,0
656,2019,AK,Swan Lake,1,OP,"27,183"
657,2019,AK,Swan Lake,2,OP,"27,183"
658,2019,AK,Sweetheart Lake Hydroelectric Facility,JHI01,P,
659,2019,AK,Sweetheart Lake Hydroelectric Facility,JHI02,P,
660,2019,AK,Sweetheart Lake Hydroelectric Facility,JHI03,P,
661,2019,AK,Terror Lake Microgrid,1,OP,"41,587"
662,2019,AK,Terror Lake Microgrid,2,OP,"41,587"
663,2019,AK,Terror Lake Microgrid,3,OP,"41,587"
664,2019,AK,Tesoro Kenai Cogeneration Plant,GEN1,OP,"34,105"
665,2019,AK,Tesoro Kenai Cogeneration Plant,GEN2,OP,"34,105"
666,2019,AK,Tesoro Kenai Cogeneration Plant,GEN3,CN,
667,2019,AK,Thorne Bay Plant,2,OP,-7
668,2019,AK,Thorne Bay Plant,4,OP,-4
669,2019,AK,TNSG North Plant,13,OP,0
670,2019,AK,TNSG North Plant,CT1,OP,"11,549"
671,2019,AK,TNSG North Plant,CT2,OP,"11,549"
672,2019,AK,TNSG North Plant,CT3,OP,"16,657"
673,2019,AK,TNSG North Plant,CT4,OP,"16,657"
674,2019,AK,TNSG South Plant,1A,OP,-29
675,2019,AK,TNSG South Plant,2,OP,-17
676,2019,AK,TNSG South Plant,3,OP,-17
677,2019,AK,TNSG South Plant,4A,OP,-29
678,2019,AK,TNSG South Plant,6,OP,-71
679,2019,AK,TNSG South Plant,12,RE,
680,2019,AK,Togiak,1,OP,342
681,2019,AK,Togiak,2B,OP,342
682,2019,AK,Togiak,3,OP,626
683,2019,AK,Togiak,4C,OP,285
684,2019,AK,Togiak,2,RE,
685,2019,AK,Togiak,2a,RE,285
686,2019,AK,Togiak,4,RE,171
687,2019,AK,Togiak,4B,RE,456
688,2019,AK,Togiak,4a,RE,
689,2019,AK,Togiak,5,RE,
690,2019,AK,Togiak,5A,RE,456
691,2019,AK,Tok,3A,OP,"2,246"
692,2019,AK,Tok,4A,OP,"1,901"
693,2019,AK,Tok,5A,OP,"1,901"
694,2019,AK,Tok,6,OS,864
695,2019,AK,Tok,8,OP,691
696,2019,AK,Tok,9,OP,"1,555"
697,2019,AK,Toksook Bay,1A,OP,"1,138"
698,2019,AK,Toksook Bay,UNIT2,OP,711
699,2019,AK,Toksook Bay,UNIT3,OP,"1,138"
700,2019,AK,Toksook Bay,UNIT1,RE,569
701,2019,AK,Tyee Lake Hydroelectric Facility,UNIT1,OP,"37,989"
702,2019,AK,Tyee Lake Hydroelectric Facility,UNIT2,OP,"37,989"
703,2019,AK,Unalakleet,5,OP,792
704,2019,AK,Unalakleet,6,OP,792
705,2019,AK,Unalakleet,7,OP,792
706,2019,AK,Unalakleet,8,OP,792
707,2019,AK,Unalakleet,1,RE,
708,2019,AK,Unalakleet,2,RE,
709,2019,AK,Unalakleet,3,RE,
710,2019,AK,Unalakleet,4,RE,
711,2019,AK,Unalaska Power Module,7,OP,"1,195"
712,2019,AK,Unisea G 2,CAT4,OP,"1,723"
713,2019,AK,Unisea G 2,CAT5,OP,"1,723"
714,2019,AK,Unisea G 2,GEN1,OP,"4,309"
715,2019,AK,Unisea G 2,GEN2,OP,"4,481"
716,2019,AK,Unisea G 2,GEN3,OP,"4,653"
717,2019,AK,Unisea G 2,GEN4,OP,"4,309"
718,2019,AK,Unisea G 2,GEN5,OP,"4,653"
719,2019,AK,Unisea G 2,GEN6,OP,"4,309"
720,2019,AK,Unisea G 2,CAT1,RE,
721,2019,AK,Unisea G 2,CAT2,RE,
722,2019,AK,University of Alaska Fairbanks,GEN1,OP,0
723,2019,AK,University of Alaska Fairbanks,GEN2,OP,0
724,2019,AK,University of Alaska Fairbanks,GEN3,OP,"28,433"
725,2019,AK,University of Alaska Fairbanks,GEN4,OP,-105
726,2019,AK,University of Alaska Fairbanks,GEN5,V,0
727,2019,AK,Upper Kalskag,UNIT1,OP,272
728,2019,AK,Upper Kalskag,UNIT2,OP,544
729,2019,AK,Upper Kalskag,UNIT3,OP,680
730,2019,AK,Utility Plants Section,GEN1,OS,0
731,2019,AK,Utility Plants Section,GEN3,OP,"25,980"
732,2019,AK,Utility Plants Section,GEN4,OP,"26,698"
733,2019,AK,Utility Plants Section,GEN5,OP,"18,524"
734,2019,AK,Utility Plants Section,GEN2,RE,
735,2019,AK,Valdez,11,OP,577
736,2019,AK,Valdez,12,OP,577
737,2019,AK,Valdez,4,OP,686
738,2019,AK,Valdez,5,OP,938
739,2019,AK,Valdez,6,OP,325
740,2019,AK,Valdez,1,RE,
741,2019,AK,Valdez,2,RE,
742,2019,AK,Valdez,3,RE,
743,2019,AK,Valdez,7,RE,
744,2019,AK,Valdez Cogen,1,OP,"17,823"
745,2019,AK,Viking,1,OS,0
746,2019,AK,Westward Seafoods,2,OP,"5,791"
747,2019,AK,Westward Seafoods,3,OP,"5,791"
748,2019,AK,Westward Seafoods,4,OP,"5,791"
749,2019,AK,Whitman,WPG-1,OP,"8,050"
750,2019,AK,Whitman,WPG-2,OP,"1,858"
751,2019,AK,Wrangell,11,OP,144
752,2019,AK,Wrangell,12,OP,144
753,2019,AK,Wrangell,13,OP,144
754,2019,AK,Wrangell,9,OP,180
755,2019,AK,Wrangell,1,RE,
756,2019,AK,Wrangell,2,RE,
757,2019,AK,Wrangell,3,RE,
758,2019,AK,Wrangell,4,RE,
759,2019,AK,Wrangell,5,RE,
760,2019,AK,Wrangell,7,RE,
761,2019,AK,Yakutat,2B,OP,"1,214"
762,2019,AK,Yakutat,3A,OP,910
763,2019,AK,Yakutat,6,OP,"1,821"
764,2019,AK,Yakutat,7,OP,"1,821"
765,2019,AK,Yakutat,2A,RE,
766,2019,AK,Yakutat,3,RE,
767,2019,AK,Yakutat,4,RE,
768,2019,AK,Yakutat,4A,RE,
769,2019,AK,Yakutat,5,RE,
770,2019,AL,ABC Coke,1,OP,"3,031"
771,2019,AL,AL Solar C LLC,OEALC,T,
772,2019,AL,Alabama Pine Pulp,GEN2,OP,"434,491"
773,2019,AL,Alabama River Pulp,GEN1,OP,"254,221"
774,2019,AL,Albertville,DG1,OP,0
775,2019,AL,Albertville,DG2,OP,0
776,2019,AL,Albertville,DG3,OP,0
777,2019,AL,Albertville,DG4,OP,0
778,2019,AL,AMEA Peaking,1,OP,"26,860"
779,2019,AL,AMEA Peaking,2,OP,"26,860"
780,2019,AL,ANAD Solar Array,1,OP,"8,870"
781,2019,AL,APC1,2,CN,
782,2019,AL,APC2,1,CN,
783,2019,AL,APC3,1,CN,
784,2019,AL,Bankhead Dam,1,OP,-284
785,2019,AL,Barry,2,OP,"17,640"
786,2019,AL,Barry,4,OP,"503,828"
787,2019,AL,Barry,5,OP,"3,797,494"
788,2019,AL,Barry,A1CT,OP,"1,339,955"
789,2019,AL,Barry,A1CT2,OP,"1,337,371"
790,2019,AL,Barry,A1ST,OP,"1,412,089"
791,2019,AL,Barry,A2C1,OP,"1,310,138"
792,2019,AL,Barry,A2C2,OP,"1,318,927"
793,2019,AL,Barry,A2ST,OP,"1,412,798"
794,2019,AL,Barry,1,OP,"20,567"
795,2019,AL,Barry,3,RE,
796,2019,AL,Bartletts Ferry,1,OP,"43,886"
797,2019,AL,Bartletts Ferry,2,OP,"43,886"
798,2019,AL,Bartletts Ferry,3,OP,"43,886"
799,2019,AL,Bartletts Ferry,4,OP,"58,515"
800,2019,AL,Bartletts Ferry,5,OP,"157,990"
801,2019,AL,Bartletts Ferry,6,OP,"157,990"
802,2019,AL,Bellefonte,DG-1,OS,
803,2019,AL,Bellefonte,DG-2,OS,
804,2019,AL,Blackbear Solar 1,ALBB1,P,
805,2019,AL,Browns Ferry,1,OP,"9,732,949"
806,2019,AL,Browns Ferry,2,OP,"9,732,949"
807,2019,AL,Browns Ferry,3,OP,"10,054,001"
808,2019,AL,Calhoun Energy Center,CAL1,OP,"83,731"
809,2019,AL,Calhoun Energy Center,CAL2,OP,"83,731"
810,2019,AL,Calhoun Energy Center,CAL3,OP,"83,731"
811,2019,AL,Calhoun Energy Center,CAL4,OP,"83,731"
812,2019,AL,Charles R Lowman,1,OP,"-8,989"
813,2019,AL,Charles R Lowman,2,OP,"448,563"
814,2019,AL,Charles R Lowman,3,OP,"515,430"
815,2019,AL,Charles R Lowman,LEC1,T,
816,2019,AL,Charles R Lowman,LEC2,T,
817,2019,AL,Colbert,GT1,OP,209
818,2019,AL,Colbert,GT2,OP,209
819,2019,AL,Colbert,GT3,OP,209
820,2019,AL,Colbert,GT4,OP,209
821,2019,AL,Colbert,GT5,OP,209
822,2019,AL,Colbert,GT6,OP,209
823,2019,AL,Colbert,GT7,OP,209
824,2019,AL,Colbert,GT8,OP,209
825,2019,AL,Colbert,3,RE,
826,2019,AL,Colbert,4,RE,
827,2019,AL,Colbert,5,RE,
828,2019,AL,Colbert,1,RE,
829,2019,AL,Colbert,2,RE,
830,2019,AL,Crestwood Dothan,GEN1,OP,114
831,2019,AL,Crestwood Dothan,GEN2,OP,114
832,2019,AL,Crestwood Dothan,GEN3,OP,228
833,2019,AL,Crestwood Dothan,GEN5,OP,114
834,2019,AL,Crestwood Dothan,GEN7,OP,114
835,2019,AL,Crestwood Dothan,GEN8,SB,68
836,2019,AL,Crestwood Dothan,GEN9,OP,228
837,2019,AL,Crestwood Dothan,P83,RE,
838,2019,AL,"Cumblerland Land Holdings, LLC",CUMB,OP,"27,084"
839,2019,AL,Decatur Energy Center,CTG1,OP,"454,523"
840,2019,AL,Decatur Energy Center,CTG2,OP,"469,769"
841,2019,AL,Decatur Energy Center,CTG3,OP,"471,352"
842,2019,AL,Decatur Energy Center,STG1,OP,"749,163"
843,2019,AL,Decatur-Morgan Co LFG Recovery Project,290,OP,"6,282"
844,2019,AL,Decatur-Morgan Co LFG Recovery Project,1496,OP,"6,282"
845,2019,AL,District 100 Transco Gas Pipe Line,1,RE,
846,2019,AL,District 100 Transco Gas Pipe Line,2,RE,
847,2019,AL,E B Harris Electric Generating Plant,CT1A,OP,"621,928"
848,2019,AL,E B Harris Electric Generating Plant,CT1B,OP,"616,401"
849,2019,AL,E B Harris Electric Generating Plant,CT2A,OP,"736,552"
850,2019,AL,E B Harris Electric Generating Plant,CT2B,OP,"718,730"
851,2019,AL,E B Harris Electric Generating Plant,ST1,OP,"798,845"
852,2019,AL,E B Harris Electric Generating Plant,ST2,OP,"911,949"
853,2019,AL,E B Harris Electric Generating Plant,3,CN,
854,2019,AL,E B Harris Electric Generating Plant,4,CN,
855,2019,AL,E C Gaston,1,OP,"709,065"
856,2019,AL,E C Gaston,2,OP,"693,638"
857,2019,AL,E C Gaston,3,OP,"648,686"
858,2019,AL,E C Gaston,5,OP,"3,055,680"
859,2019,AL,E C Gaston,GT4,OP,147
860,2019,AL,E C Gaston,ST4,OP,"581,714"
861,2019,AL,ExxonMobil Mobile Bay Onshore,901,OP,930
862,2019,AL,ExxonMobil Mobile Bay Onshore,901A,OP,"19,677"
863,2019,AL,ExxonMobil Mobile Bay Onshore,901B,OP,"27,025"
864,2019,AL,ExxonMobil Mobile Bay Onshore,901C,OP,"25,119"
865,2019,AL,Fort Rucker Solar Array,1,OP,"14,223"
866,2019,AL,Gadsden,1,OP,"171,160"
867,2019,AL,Gadsden,2,OP,"-1,183"
868,2019,AL,Gantt,3,OP,"1,201"
869,2019,AL,Gantt,4,OP,"1,802"
870,2019,AL,General Electric Plastic,1,OP,"387,203"
871,2019,AL,General Electric Plastic,2,OP,"20,764"
872,2019,AL,Georgia-Pacific Brewton Mill,2TG,OP,"55,385"
873,2019,AL,Georgia-Pacific Brewton Mill,3TG,OP,"55,856"
874,2019,AL,Georgia-Pacific Brewton Mill,4TG,OP,"361,346"
875,2019,AL,Georgia-Pacific Brewton Mill,1TG,RE,
876,2019,AL,Georgia-Pacific Consr Prods LP-Naheola,GT3,OP,"196,723"
877,2019,AL,Georgia-Pacific Consr Prods LP-Naheola,TG4,OP,"89,920"
878,2019,AL,Georgia-Pacific Consr Prods LP-Naheola,GEN1,RE,"22,864"
879,2019,AL,Georgia-Pacific Consr Prods LP-Naheola,GEN2,RE,"28,447"
880,2019,AL,Goat Rock,3,OP,"19,752"
881,2019,AL,Goat Rock,4,OP,"19,752"
882,2019,AL,Goat Rock,5,OP,"19,752"
883,2019,AL,Goat Rock,6,OP,"19,752"
884,2019,AL,Goat Rock,7,OP,"36,739"
885,2019,AL,Goat Rock,8,OP,"36,739"
886,2019,AL,Goat Rock,1,RE,
887,2019,AL,Goat Rock,2,RE,
888,2019,AL,Gorgas,10,RE,"423,636"
889,2019,AL,Gorgas,6,RE,
890,2019,AL,Gorgas,7,RE,
891,2019,AL,Gorgas,8,RE,60
892,2019,AL,Gorgas,9,RE,"67,064"
893,2019,AL,Greene County,1,OP,"854,029"
894,2019,AL,Greene County,GT8,OP,"4,846"
895,2019,AL,Greene County,GT9,OP,"4,846"
896,2019,AL,Greene County,2,OP,"870,250"
897,2019,AL,Greene County,GT10,OP,"4,846"
898,2019,AL,Greene County,GT2,OP,"4,846"
899,2019,AL,Greene County,GT3,OP,"4,846"
900,2019,AL,Greene County,GT4,OP,"4,846"
901,2019,AL,Greene County,GT5,OP,"4,846"
902,2019,AL,Greene County,GT6,OP,"4,846"
903,2019,AL,Greene County,GT7,OP,"4,846"
904,2019,AL,Guntersville,1,OP,"166,881"
905,2019,AL,Guntersville,2,OP,"166,881"
906,2019,AL,Guntersville,3,OP,"166,881"
907,2019,AL,Guntersville,4,OP,"166,881"
908,2019,AL,H Allen Franklin Combined Cycle,CT1A,OP,"1,305,248"
909,2019,AL,H Allen Franklin Combined Cycle,CT1B,OP,"1,313,756"
910,2019,AL,H Allen Franklin Combined Cycle,CT2A,OP,"1,316,757"
911,2019,AL,H Allen Franklin Combined Cycle,CT2B,OP,"1,280,755"
912,2019,AL,H Allen Franklin Combined Cycle,CT3A,OP,"1,268,212"
913,2019,AL,H Allen Franklin Combined Cycle,CT3B,OP,"1,257,710"
914,2019,AL,H Allen Franklin Combined Cycle,ST1,OP,"1,486,965"
915,2019,AL,H Allen Franklin Combined Cycle,ST2,OP,"1,643,437"
916,2019,AL,H Allen Franklin Combined Cycle,ST3,OP,"1,589,796"
917,2019,AL,H Allen Franklin Combined Cycle,CT4A,CN,
918,2019,AL,H Allen Franklin Combined Cycle,CT4B,CN,
919,2019,AL,H Allen Franklin Combined Cycle,ST4,CN,
920,2019,AL,H Neely Henry Dam,1,OP,"83,894"
921,2019,AL,H Neely Henry Dam,2,OP,"83,894"
922,2019,AL,H Neely Henry Dam,3,OP,"83,894"
923,2019,AL,Harris Dam,1,OP,"78,977"
924,2019,AL,Harris Dam,2,OP,"78,977"
925,2019,AL,Hillabee Energy Center,HEC1,OP,"1,633,117"
926,2019,AL,Hillabee Energy Center,HEC2,OP,"1,573,949"
927,2019,AL,Hillabee Energy Center,HECS,OP,"1,828,107"
928,2019,AL,Hog Bayou Energy Center,CT01,OP,"726,832"
929,2019,AL,Hog Bayou Energy Center,ST01,OP,"361,517"
930,2019,AL,Holt Dam,1,OP,"169,711"
931,2019,AL,International Paper Pine Hill Mill,NO1,OP,"258,463"
932,2019,AL,International Paper Pine Hill Mill,NO2,OP,"216,976"
933,2019,AL,International Paper Prattville Mill,GEN1,OP,"250,948"
934,2019,AL,International Paper Prattville Mill,GEN2,OP,"344,898"
935,2019,AL,International Paper Riverdale Mill,GEN1,OP,"48,486"
936,2019,AL,International Paper Riverdale Mill,GEN2,OP,"253,166"
937,2019,AL,International Paper Riverdale Mill,GEN3,OP,"72,985"
938,2019,AL,International Paper Riverdale Mill,GEN4,SB,"227,035"
939,2019,AL,James H Miller Jr,1,OP,"4,841,675"
940,2019,AL,James H Miller Jr,2,OP,"4,510,138"
941,2019,AL,James H Miller Jr,3,OP,"4,559,924"
942,2019,AL,James H Miller Jr,4,OP,"4,579,211"
943,2019,AL,Jones Bluff,1,OP,"63,306"
944,2019,AL,Jones Bluff,2,OP,"63,306"
945,2019,AL,Jones Bluff,3,OP,"63,306"
946,2019,AL,Jones Bluff,4,OP,"63,306"
947,2019,AL,Jordan Dam,1,OP,"99,964"
948,2019,AL,Jordan Dam,2,OP,"99,964"
949,2019,AL,Jordan Dam,3,OP,"99,964"
950,2019,AL,Jordan Dam,4,OP,"99,964"
951,2019,AL,Joseph M Farley,1,OP,"7,068,481"
952,2019,AL,Joseph M Farley,2,OP,"7,068,481"
953,2019,AL,Kimberly Clark Mobile - CHP Plant,GT100,OP,"128,761"
954,2019,AL,Kimberly Clark Mobile - CHP Plant,GT200,OP,"128,761"
955,2019,AL,LaFayette Solar Farm,PV1,OP,"167,107"
956,2019,AL,Langdale,5,RE,0
957,2019,AL,Langdale,6,RE,0
958,2019,AL,Lay Dam,1,OP,"111,214"
959,2019,AL,Lay Dam,2,OP,"111,214"
960,2019,AL,Lay Dam,3,OP,"111,214"
961,2019,AL,Lay Dam,4,OP,"111,214"
962,2019,AL,Lay Dam,5,OP,"111,214"
963,2019,AL,Lay Dam,6,OP,"111,214"
964,2019,AL,Lewis Smith Dam,1,OP,"205,118"
965,2019,AL,Lewis Smith Dam,2,OP,"205,118"
966,2019,AL,Logan Martin Dam,1,OP,"148,680"
967,2019,AL,Logan Martin Dam,2,OP,"148,680"
968,2019,AL,Logan Martin Dam,3,OP,"148,680"
969,2019,AL,Martin Dam,1,OP,"98,158"
970,2019,AL,Martin Dam,2,OP,"98,158"
971,2019,AL,Martin Dam,3,OP,"98,158"
972,2019,AL,Martin Dam,4,OP,"117,321"
973,2019,AL,McIntosh (AL),1,OP,"-7,449"
974,2019,AL,McIntosh (AL),2,OP,"133,500"
975,2019,AL,McIntosh (AL),3,OP,"133,500"
976,2019,AL,McIntosh (AL),4,OP,"200,841"
977,2019,AL,McIntosh (AL),5,OP,"200,841"
978,2019,AL,McWilliams,1,OP,"3,076"
979,2019,AL,McWilliams,2,OP,"15,444"
980,2019,AL,McWilliams,3,OP,"27,508"
981,2019,AL,McWilliams,4,OP,"303,983"
982,2019,AL,McWilliams,VAN1,OP,"1,037,559"
983,2019,AL,McWilliams,VAN2,OP,"1,056,392"
984,2019,AL,McWilliams,VAN3,OP,"1,116,710"
985,2019,AL,Mead Coated Board,GEN1,OP,"222,038"
986,2019,AL,Mead Coated Board,GEN2,OP,"377,967"
987,2019,AL,Mead Coated Board,GEN3,OP,"174,610"
988,2019,AL,Millers Ferry,1,OP,"97,356"
989,2019,AL,Millers Ferry,2,OP,"97,356"
990,2019,AL,Millers Ferry,3,OP,"97,356"
991,2019,AL,Mitchell Dam,4,OP,"63,431"
992,2019,AL,Mitchell Dam,5,OP,"158,577"
993,2019,AL,Mitchell Dam,6,OP,"158,577"
994,2019,AL,Mitchell Dam,7,OP,"158,577"
995,2019,AL,Mobile Energy Services LLC,GEN3,RE,
996,2019,AL,Mobile Energy Services LLC,GEN5,RE,"35,796"
997,2019,AL,Mobile Energy Services LLC,GEN6,RE,0
998,2019,AL,Morgan Energy Center,CTG1,OP,"832,821"
999,2019,AL,Morgan Energy Center,CTG2,OP,"644,993"
1000,2019,AL,Morgan Energy Center,CTG3,OP,"600,177"
1001,2019,AL,Morgan Energy Center,STG1,OP,"1,043,349"
1002,2019,AL,Muscle Shoals,GEN01,L,
1003,2019,AL,Packaging Corporation of America Jackson Mill,STG1,OP,"123,143"
1004,2019,AL,Pinckard Solar,PCKND,IP,
1005,2019,AL,Point A,1,OP,"3,293"
1006,2019,AL,Point A,2,OP,"3,293"
1007,2019,AL,Point A,3,OP,"4,116"
1008,2019,AL,Redstone Arsenal Hybrid,BA,OP,-56
1009,2019,AL,Redstone Arsenal Hybrid,REDST,OP,"18,167"
1010,2019,AL,"River Bend Solar, LLC",RVRBN,OP,"149,488"
1011,2019,AL,Sand Valley Power Station,GMA,OP,"9,306"
1012,2019,AL,Sand Valley Power Station,GMB,OP,"9,306"
1013,2019,AL,Sand Valley Power Station,GMC,OP,"9,306"
1014,2019,AL,Sloss Industries Corp,10,OP,0
1015,2019,AL,Sloss Industries Corp,9,SB,0
1016,2019,AL,Tenaska Central Alabama Generating Stn,CTG1,OP,"939,996"
1017,2019,AL,Tenaska Central Alabama Generating Stn,CTG2,OP,"944,611"
1018,2019,AL,Tenaska Central Alabama Generating Stn,CTG3,OP,"964,991"
1019,2019,AL,Tenaska Central Alabama Generating Stn,ST1,OP,"1,983,148"
1020,2019,AL,Tenaska Lindsay Hill Generating Station,GTG1,OP,"449,809"
1021,2019,AL,Tenaska Lindsay Hill Generating Station,GTG2,OP,"307,528"
1022,2019,AL,Tenaska Lindsay Hill Generating Station,GTG3,OP,"316,052"
1023,2019,AL,Tenaska Lindsay Hill Generating Station,STG1,OP,"650,596"
1024,2019,AL,Theodore Cogen Facility,1,OP,"1,199,611"
1025,2019,AL,Theodore Cogen Facility,2,OP,"352,206"
1026,2019,AL,Thurlow Dam,1,OP,"106,708"
1027,2019,AL,Thurlow Dam,2,OP,"106,708"
1028,2019,AL,Thurlow Dam,3,OP,"26,348"
1029,2019,AL,Tom Bevill Lock and Dam Hydroelectric,GEN1,P,
1030,2019,AL,Tom Bevill Lock and Dam Hydroelectric,GEN2,P,
1031,2019,AL,Tom Bevill Lock and Dam Hydroelectric,GEN3,P,
1032,2019,AL,U S Alliance Coosa Pines,GEN7,OP,"154,992"
1033,2019,AL,U S Alliance Coosa Pines,AOW1,RE,
1034,2019,AL,U S Alliance Coosa Pines,AOW2,RE,
1035,2019,AL,U S Alliance Coosa Pines,AOW3,RE,
1036,2019,AL,U S Alliance Coosa Pines,AOW4,RE,
1037,2019,AL,U S Alliance Coosa Pines,AOW5,RE,
1038,2019,AL,U S Alliance Coosa Pines,AOW6,RE,0
1039,2019,AL,Walter Bouldin Dam,1,OP,"241,230"
1040,2019,AL,Walter Bouldin Dam,2,OP,"241,230"
1041,2019,AL,Walter Bouldin Dam,3,OP,"241,230"
1042,2019,AL,Walton Discover Power Facility,UN1,OP,"4,469"
1043,2019,AL,Walton Discover Power Facility,UN2,OP,"4,469"
1044,2019,AL,Washington County Cogeneration Facility,1,OP,"630,659"
1045,2019,AL,Washington County Cogeneration Facility,2,OP,"193,272"
1046,2019,AL,Weiss Dam,1,OP,"90,676"
1047,2019,AL,Weiss Dam,2,OP,"90,676"
1048,2019,AL,Weiss Dam,3,OP,"90,676"
1049,2019,AL,Westervelt Moundville Cogen,TG1,OP,"30,940"
1050,2019,AL,WestRock Demopolis Mill,2TG,OP,"75,841"
1051,2019,AL,WestRock Demopolis Mill,4TG,OP,"220,752"
1052,2019,AL,WestRock Demopolis Mill,3TG,RE,
1053,2019,AL,WestRock Demopolis Mill,ITG,RE,
1054,2019,AL,Wheeler Dam,1,OP,"141,642"
